Local Granule ID,Entity ID,Acquisition Start Date,Acquisition End Date,Horizontal Tile Number,Vertical Tile Number,Day/Night Indicator,Version Number,Product Generation Algorithm,Auto Quality Flag,Auto Quality Flag Explanation,Science Quality Flag,Science Quality Flag Expln,Missing Data Percentage, DOI Authority,DOI Name,Date Entered,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
MOD13Q1.A2016241.h11v04.006.2016263150714.hdf,2242373979,8/28/2016,9/12/2016,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,9/20/2016,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2016241.h11v04.006,2242373979,https://earthexplorer.usgs.gov/browse-link/10785/2242373979
MOD13Q1.A2016257.h11v04.006.2016274150354.hdf,2242765102,9/13/2016,9/28/2016,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,10/1/2016,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2016257.h11v04.006,2242765102,https://earthexplorer.usgs.gov/browse-link/10785/2242765102
MOD13Q1.A2016273.h11v04.006.2016292070846.hdf,2243232920,9/29/2016,10/14/2016,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,10/18/2016,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2016273.h11v04.006,2243232920,https://earthexplorer.usgs.gov/browse-link/10785/2243232920
MOD13Q1.A2017017.h11v04.006.2017034073412.hdf,2246382664,1/17/2017,2/1/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,2/3/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017017.h11v04.006,2246382664,https://earthexplorer.usgs.gov/browse-link/10785/2246382664
MOD13Q1.A2017081.h11v04.006.2017111085126.hdf,2248954114,3/22/2017,4/6/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,4/21/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017081.h11v04.006,2248954114,https://earthexplorer.usgs.gov/browse-link/10785/2248954114
MOD13Q1.A2017097.h11v04.006.2017116142556.hdf,2249079368,4/7/2017,4/22/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,4/27/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017097.h11v04.006,2249079368,https://earthexplorer.usgs.gov/browse-link/10785/2249079368
MOD13Q1.A2017113.h11v04.006.2017131014228.hdf,2250794695,4/23/2017,5/8/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,5/11/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017113.h11v04.006,2250794695,https://earthexplorer.usgs.gov/browse-link/10785/2250794695
MOD13Q1.A2017129.h11v04.006.2017145234029.hdf,2253800933,5/9/2017,5/24/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,5/28/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017129.h11v04.006,2253800933,https://earthexplorer.usgs.gov/browse-link/10785/2253800933
MOD13Q1.A2017241.h11v04.006.2017262085758.hdf,2276130997,8/29/2017,9/13/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,9/19/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017241.h11v04.006,2276130997,https://earthexplorer.usgs.gov/browse-link/10785/2276130997
MOD13Q1.A2017209.h11v04.006.2017234111745.hdf,2273121383,7/28/2017,8/12/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,8/24/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017209.h11v04.006,2273121383,https://earthexplorer.usgs.gov/browse-link/10785/2273121383
MOD13Q1.A2017225.h11v04.006.2017250141708.hdf,2274395175,8/13/2017,8/28/2017,11,4,Day,6,6.0.31,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,9/13/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017225.h11v04.006,2274395175,https://earthexplorer.usgs.gov/browse-link/10785/2274395175
MOD13Q1.A2017257.h11v04.006.2017276132813.hdf,2279629706,9/14/2017,9/29/2017,11,4,Day,6,6.0.34,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,10/3/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017257.h11v04.006,2279629706,https://earthexplorer.usgs.gov/browse-link/10785/2279629706
MOD13Q1.A2017273.h11v04.006.2017290090403.hdf,2280789908,9/30/2017,10/15/2017,11,4,Day,6,6.0.34,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,10/18/2017,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2017273.h11v04.006,2280789908,https://earthexplorer.usgs.gov/browse-link/10785/2280789908
MOD13Q1.A2018017.h11v04.006.2018033223544.hdf,2284618951,1/17/2018,2/1/2018,11,4,Day,6,6.0.34,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,2/3/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018017.h11v04.006,2284618951,https://earthexplorer.usgs.gov/browse-link/10785/2284618951
MOD13Q1.A2018145.h11v04.006.2018162001100.hdf,2296994561,5/25/2018,6/9/2018,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,6/12/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018145.h11v04.006,2296994561,https://earthexplorer.usgs.gov/browse-link/10785/2296994561
MOD13Q1.A2018097.h11v04.006.2018113234041.hdf,2292642530,4/7/2018,4/22/2018,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,4/26/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018097.h11v04.006,2292642530,https://earthexplorer.usgs.gov/browse-link/10785/2292642530
MOD13Q1.A2018129.h11v04.006.2018151110709.hdf,2295986546,5/9/2018,5/24/2018,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,6/1/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018129.h11v04.006,2295986546,https://earthexplorer.usgs.gov/browse-link/10785/2295986546
MOD13Q1.A2018113.h11v04.006.2018130000851.hdf,2294885996,4/23/2018,5/8/2018,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,5/11/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018113.h11v04.006,2294885996,https://earthexplorer.usgs.gov/browse-link/10785/2294885996
MOD13Q1.A2018209.h11v04.006.2018227125238.hdf,2304250004,7/28/2018,8/12/2018,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,8/17/2018,10/24/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2018209.h11v04.006,2304250004,https://earthexplorer.usgs.gov/browse-link/10785/2304250004
MOD13Q1.A2019209.h11v04.006.2019226014741.hdf,2345790261,7/28/2019,8/12/2019,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,8/14/2019,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2019209.h11v04.006,2345790261,https://earthexplorer.usgs.gov/browse-link/10785/2345790261
MOD13Q1.A2019225.h11v04.006.2019248132156.hdf,2346623438,8/13/2019,8/28/2019,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,9/5/2019,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2019225.h11v04.006,2346623438,https://earthexplorer.usgs.gov/browse-link/10785/2346623438
MOD13Q1.A2019241.h11v04.006.2019262164925.hdf,2347422263,8/29/2019,9/13/2019,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,9/20/2019,10/17/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2019241.h11v04.006,2347422263,https://earthexplorer.usgs.gov/browse-link/10785/2347422263
MOD13Q1.A2019257.h11v04.006.2019275174542.hdf,2347868574,9/14/2019,9/29/2019,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,10/3/2019,10/31/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2019257.h11v04.006,2347868574,https://earthexplorer.usgs.gov/browse-link/10785/2347868574
MOD13Q1.A2020081.h11v04.006.2020100121403.hdf,2365687351,3/21/2020,4/5/2020,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,4/9/2020,4/16/2020,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2020081.h11v04.006,2365687351,https://earthexplorer.usgs.gov/browse-link/10785/2365687351
MOD13Q1.A2020033.h11v04.006.2020050022255.hdf,2359573946,2/2/2020,2/17/2020,11,4,Day,6,6.0.35,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,2/19/2020,3/5/2020,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2020033.h11v04.006,2359573946,https://earthexplorer.usgs.gov/browse-link/10785/2359573946
